timeindex,AT-electricity,BE-electricity,CH-electricity,CZ-electricity,DE-electricity,DK-electricity,FR-electricity,IT-electricity,NL-electricity,NO-electricity,PL-electricity,SE-electricity,AT-biomass-bus,BE-biomass-bus,CH-biomass-bus,CZ-biomass-bus,DE-biomass-bus,DK-biomass-bus,FR-biomass-bus,IT-biomass-bus,NL-biomass-bus,NO-biomass-bus,PL-biomass-bus,SE-biomass-bus
2030-01-01 00:00:00,110.962375,100.143543437,116.8025,105.41425625,100.143543437,105.41425625,18.8363636364,122.95,105.41425625,110.962375,100.143543437,105.41425625,33.2887125,30.0430630312,35.04075,0.0,28.5409098797,31.624276875,0.0,36.885,31.624276875,0.0,30.0430630312,31.624276875
2030-01-01 01:00:00,100.197115385,90.4278966346,116.8025,99.255,95.1872596154,100.197115385,14.1272727273,122.95,95.1872596154,110.962375,99.255,105.41425625,33.2887125,27.1283689904,35.04075,0.0,28.5409098797,30.0591346154,0.0,36.885,28.5561778846,0.0,29.7765,31.624276875
2030-01-01 02:00:00,100.143543437,90.3795479523,116.8025,97.5,95.1363662656,100.143543437,14.1272727273,122.95,95.1363662656,110.962375,99.255,105.41425625,30.0430630312,27.1138643857,35.04075,0.0,28.5409098797,30.0430630312,0.0,36.885,28.5409098797,0.0,29.7765,31.624276875
2030-01-01 03:00:00,98.9150281813,84.807272287,104.121082296,97.5,93.9692767723,98.9150281813,14.1272727273,109.601139259,89.2708129337,110.962375,99.255,105.41425625,29.6745084544,25.4421816861,31.2363246888,0.0,28.1907830317,29.6745084544,0.0,32.8803417777,26.7812438801,0.0,29.7765,31.624276875
2030-01-01 04:00:00,98.9150281813,84.807272287,104.121082296,97.5,93.9692767723,98.9150281813,14.1272727273,109.601139259,89.2708129337,110.962375,99.255,105.41425625,29.6745084544,25.4421816861,31.2363246888,0.0,28.1907830317,29.6745084544,0.0,32.8803417777,26.7812438801,0.0,29.7765,31.624276875
2030-01-01 05:00:00,98.9150281813,84.807272287,104.121082296,97.5,93.9692767723,98.9150281813,14.1272727273,109.601139259,89.2708129337,110.962375,98.9150281813,105.41425625,29.6745084544,25.4421816861,31.2363246888,0.0,28.1907830317,29.6745084544,0.0,32.8803417777,26.7812438801,0.0,29.6745084544,31.624276875
2030-01-01 06:00:00,98.9150281813,84.807272287,104.121082296,97.5,93.9692767723,98.9150281813,14.1272727273,109.601139259,89.2708129337,110.962375,98.9150281813,105.41425625,29.6745084544,25.4421816861,31.2363246888,0.0,28.1907830317,29.6745084544,0.0,32.8803417777,26.7812438801,0.0,29.6745084544,31.624276875
2030-01-01 07:00:00,97.5,83.5940625,97.5,97.5,92.625,97.5,14.1272727273,102.631578947,87.99375,110.962375,97.5,105.41425625,29.25,25.07821875,29.25,0.0,27.7875,29.25,0.0,30.7894736842,26.398125,0.0,29.25,31.624276875
2030-01-01 08:00:00,98.9150281813,89.2708129337,98.9150281813,97.5,93.9692767723,98.9150281813,14.1272727273,99.255,93.9692767723,110.962375,98.9150281813,105.41425625,29.6745084544,26.7812438801,29.6745084544,0.0,28.1907830317,29.6745084544,0.0,29.7765,28.1907830317,0.0,29.6745084544,31.624276875
2030-01-01 09:00:00,98.9150281813,93.9692767723,98.9150281813,98.9150281813,93.9692767723,98.9150281813,14.1272727273,93.9692767723,98.9150281813,110.962375,98.9150281813,105.41425625,29.6745084544,28.1907830317,29.6745084544,0.0,28.1907830317,29.6745084544,0.0,28.1907830317,29.6745084544,0.0,29.6745084544,31.624276875
2030-01-01 10:00:00,98.9150281813,93.9692767723,97.0657894737,98.9150281813,93.9692767723,98.9150281813,14.1272727273,92.2125,98.9150281813,110.962375,98.9150281813,105.41425625,29.6745084544,28.1907830317,29.1197368421,0.0,28.1907830317,29.6745084544,0.0,27.66375,29.6745084544,0.0,29.6745084544,31.624276875
2030-01-01 11:00:00,98.9150281813,93.9692767723,97.0657894737,98.9150281813,93.9692767723,98.9150281813,14.1272727273,92.2125,98.9150281813,110.962375,99.255,105.41425625,29.6745084544,28.1907830317,29.1197368421,0.0,28.1907830317,29.6745084544,0.0,27.66375,29.6745084544,0.0,29.7765,31.624276875
2030-01-01 12:00:00,98.9150281813,93.9692767723,97.0657894737,98.9150281813,93.9692767723,98.9150281813,14.1272727273,92.2125,98.9150281813,110.962375,99.255,105.41425625,29.6745084544,28.1907830317,29.1197368421,0.0,28.1907830317,29.6745084544,0.0,27.66375,29.6745084544,0.0,29.7765,31.624276875
2030-01-01 13:00:00,99.255,94.29225,99.255,99.255,94.29225,99.255,14.1272727273,94.29225,99.255,110.962375,99.255,105.41425625,29.7765,28.287675,29.7765,0.0,28.287675,29.7765,0.0,28.287675,29.7765,0.0,29.7765,31.624276875
2030-01-01 14:00:00,100.143543437,95.1363662656,100.143543437,100.143543437,95.1363662656,100.143543437,14.1272727273,105.41425625,100.143543437,110.962375,99.255,105.41425625,30.0430630312,28.5409098797,30.0430630312,0.0,28.5409098797,30.0430630312,0.0,31.624276875,30.0430630312,0.0,29.7765,31.624276875
2030-01-01 15:00:00,110.962375,99.4515151515,116.8025,104.685805423,99.4515151515,104.685805423,14.1272727273,122.95,104.685805423,110.962375,104.685805423,105.41425625,33.2887125,29.8354545455,35.04075,0.0,28.5409098797,31.4057416268,0.0,36.885,31.4057416268,0.0,31.4057416268,31.624276875
2030-01-01 16:00:00,110.962375,100.143543437,116.8025,105.41425625,100.143543437,105.41425625,14.1272727273,122.95,105.41425625,110.962375,105.41425625,105.41425625,33.2887125,30.0430630312,35.04075,0.0,28.5409098797,31.624276875,0.0,36.885,31.624276875,0.0,31.624276875,31.624276875
2030-01-01 17:00:00,110.962375,100.143543437,116.8025,105.41425625,100.143543437,105.41425625,14.1272727273,122.95,105.41425625,110.962375,105.41425625,105.41425625,33.2887125,30.0430630312,35.04075,0.0,28.5409098797,31.624276875,0.0,36.885,31.624276875,0.0,31.624276875,31.624276875
2030-01-01 18:00:00,110.962375,100.143543437,116.8025,105.41425625,100.143543437,105.41425625,14.1272727273,122.95,105.41425625,110.962375,110.962375,105.41425625,33.2887125,30.0430630312,35.04075,0.0,28.5409098797,31.624276875,0.0,36.885,31.624276875,0.0,33.2887125,31.624276875
2030-01-01 19:00:00,105.470647773,95.1872596154,116.8025,100.197115385,95.1872596154,100.197115385,14.1272727273,122.95,100.197115385,110.962375,100.197115385,105.41425625,31.641194332,28.5561778846,35.04075,0.0,28.5409098797,30.0591346154,0.0,36.885,30.0591346154,0.0,30.0591346154,31.624276875
2030-01-01 20:00:00,105.41425625,90.3795479523,116.8025,100.143543437,95.1363662656,100.143543437,14.1272727273,122.95,95.1363662656,110.962375,100.143543437,105.41425625,31.624276875,27.1138643857,35.04075,0.0,28.5409098797,30.0430630312,0.0,36.885,28.5409098797,0.0,30.0430630312,31.624276875
2030-01-01 21:00:00,105.41425625,90.3795479523,116.8025,100.143543437,95.1363662656,100.143543437,14.1272727273,122.95,95.1363662656,110.962375,100.143543437,105.41425625,31.624276875,27.1138643857,35.04075,0.0,28.5409098797,30.0430630312,0.0,36.885,28.5409098797,0.0,30.0430630312,31.624276875
2030-01-01 22:00:00,104.121082296,90.3795479523,116.8025,98.9150281813,93.9692767723,100.143543437,14.1272727273,122.95,95.1363662656,110.962375,99.255,105.41425625,31.2363246888,27.1138643857,35.04075,0.0,28.1907830317,30.0430630312,0.0,36.885,28.5409098797,0.0,29.7765,31.624276875
2030-01-01 23:00:00,97.5,87.99375,116.8025,97.5,92.625,100.143543437,14.1272727273,122.95,92.625,110.962375,97.5,105.41425625,29.25,26.398125,35.04075,0.0,27.7875,30.0430630312,0.0,36.885,27.7875,0.0,29.25,31.624276875
2030-01-02 00:00:00,92.625,85.1220119219,97.5,97.5,85.1220119219,100.143543437,14.1272727273,102.631578947,89.6021178125,110.962375,97.5,105.41425625,27.7875,25.5366035766,29.25,0.0,25.5366035766,30.0430630312,0.0,30.7894736842,26.8806353437,0.0,29.25,31.624276875
2030-01-02 01:00:00,89.6021178125,85.1220119219,94.31801875,94.31801875,85.1220119219,100.143543437,14.1272727273,99.282125,89.6021178125,110.962375,97.5,105.41425625,26.8806353437,25.5366035766,28.295405625,0.0,25.5366035766,30.0430630312,0.0,29.7846375,26.8806353437,0.0,29.25,31.624276875
2030-01-02 02:00:00,89.6021178125,85.1220119219,94.29225,94.31801875,85.1220119219,94.31801875,14.1272727273,99.255,89.6021178125,110.962375,97.5,105.41425625,26.8806353437,25.5366035766,28.287675,0.0,25.5366035766,28.295405625,0.0,29.7765,26.8806353437,0.0,29.25,31.624276875
2030-01-02 03:00:00,97.5,92.625,97.5,97.5,92.625,97.5,14.1272727273,102.631578947,97.5,110.962375,97.5,105.41425625,29.25,27.7875,29.25,0.0,27.7875,29.25,0.0,30.7894736842,29.25,0.0,29.25,31.624276875
2030-01-02 04:00:00,98.9150281813,93.9692767723,104.121082296,98.9150281813,93.9692767723,98.9150281813,14.1272727273,109.601139259,98.9150281813,110.962375,97.5,105.41425625,29.6745084544,28.1907830317,31.2363246888,0.0,28.1907830317,29.6745084544,0.0,32.8803417777,29.6745084544,0.0,29.25,31.624276875
2030-01-02 05:00:00,110.962375,100.197115385,116.8025,100.197115385,95.1872596154,100.197115385,90.4278966346,122.95,105.41425625,110.962375,99.255,105.41425625,33.2887125,30.0591346154,35.04075,0.0,28.5409098797,30.0591346154,0.0,36.885,31.624276875,0.0,29.7765,31.624276875
2030-01-02 06:00:00,116.8025,122.95,116.8025,116.8025,110.962375,110.962375,116.8025,122.95,122.95,110.962375,116.8025,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,35.04075,31.624276875
2030-01-02 07:00:00,122.95,122.95,116.8025,122.95,116.8025,110.962375,116.8025,122.95,122.95,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,36.885,31.624276875
2030-01-02 08:00:00,122.95,122.95,116.8025,122.95,116.8025,110.962375,116.8025,122.95,122.95,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,36.885,31.624276875
2030-01-02 09:00:00,122.95,122.95,116.8025,122.95,116.8025,110.962375,116.8025,122.95,122.95,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,36.885,31.624276875
2030-01-02 10:00:00,122.95,122.95,116.8025,122.95,116.8025,110.962375,116.8025,122.95,122.95,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,36.885,31.624276875
2030-01-02 11:00:00,122.95,122.95,116.8025,122.95,116.8025,110.962375,116.8025,122.95,122.95,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,36.885,31.624276875
2030-01-02 12:00:00,122.95,122.95,116.8025,122.95,116.8025,110.962375,116.8025,122.95,122.95,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,36.885,31.624276875
2030-01-02 13:00:00,122.95,122.95,116.8025,122.95,116.8025,110.962375,116.8025,122.95,122.95,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,36.885,31.624276875
2030-01-02 14:00:00,122.95,122.95,116.8025,122.95,116.8025,110.962375,116.8025,122.95,122.95,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,36.885,31.624276875
2030-01-02 15:00:00,122.95,122.95,116.8025,122.95,116.8025,110.962375,116.8025,122.95,122.95,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,36.885,31.624276875
2030-01-02 16:00:00,122.95,122.95,116.8025,122.95,116.8025,110.962375,116.8025,122.95,122.95,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,36.885,31.624276875
2030-01-02 17:00:00,122.95,122.95,116.8025,122.95,116.8025,110.962375,116.8025,122.95,122.95,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,36.885,31.624276875
2030-01-02 18:00:00,122.95,122.95,116.8025,122.95,116.8025,110.962375,116.8025,122.95,122.95,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,36.885,31.624276875
2030-01-02 19:00:00,122.95,122.95,116.8025,122.95,116.8025,110.962375,116.8025,122.95,122.95,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,33.2887125,0.0,36.885,36.885,0.0,36.885,31.624276875
2030-01-02 20:00:00,116.8025,122.95,116.8025,116.8025,110.962375,105.41425625,116.8025,122.95,116.8025,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,31.624276875,0.0,36.885,35.04075,0.0,36.885,31.624276875
2030-01-02 21:00:00,116.8025,122.95,116.8025,116.8025,110.962375,105.41425625,116.8025,122.95,116.8025,110.962375,122.95,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,31.624276875,0.0,36.885,35.04075,0.0,36.885,31.624276875
2030-01-02 22:00:00,116.8025,122.95,116.8025,116.8025,110.962375,105.41425625,116.8025,122.95,116.8025,110.962375,116.8025,105.41425625,33.2887125,36.885,35.04075,0.0,28.5409098797,31.624276875,0.0,36.885,35.04075,0.0,35.04075,31.624276875
2030-01-02 23:00:00,109.846809537,115.628220565,116.8025,109.846809537,104.35446906,104.35446906,109.846809537,122.95,109.846809537,110.962375,109.846809537,105.41425625,32.9540428612,34.6884661696,35.04075,0.0,28.5409098797,31.3063407181,0.0,36.885,32.9540428612,0.0,32.9540428612,31.624276875
2030-01-03 00:00:00,104.685805423,110.195584655,110.195584655,104.685805423,99.4515151515,100.143543437,104.685805423,115.995352269,104.685805423,110.962375,100.143543437,105.41425625,31.4057416268,33.0586753966,33.0586753966,0.0,28.5409098797,30.0430630312,0.0,34.7986056807,31.4057416268,0.0,30.0430630312,31.624276875
2030-01-03 01:00:00,100.143543437,95.1363662656,100.143543437,100.143543437,95.1363662656,100.143543437,90.3795479523,105.41425625,100.143543437,110.962375,100.143543437,105.41425625,30.0430630312,28.5409098797,30.0430630312,0.0,28.5409098797,30.0430630312,0.0,31.624276875,30.0430630312,0.0,30.0430630312,31.624276875
2030-01-03 02:00:00,100.143543437,95.1363662656,100.143543437,100.143543437,95.1363662656,100.143543437,90.3795479523,105.41425625,100.143543437,110.962375,99.255,105.41425625,30.0430630312,28.5409098797,30.0430630312,0.0,28.5409098797,30.0430630312,0.0,31.624276875,30.0430630312,0.0,29.7765,31.624276875
2030-01-03 03:00:00,99.255,89.5776375,99.255,99.255,94.29225,99.255,71.3904447115,104.478947368,94.29225,110.962375,99.255,105.41425625,29.7765,26.87329125,29.7765,0.0,28.287675,29.7765,0.0,31.3436842105,28.287675,0.0,29.7765,31.624276875
2030-01-03 04:00:00,100.143543437,90.3795479523,105.41425625,100.143543437,95.1363662656,100.143543437,85.8605705547,110.962375,95.1363662656,110.962375,100.143543437,105.41425625,30.0430630312,27.1138643857,31.624276875,0.0,28.5409098797,30.0430630312,0.0,33.2887125,28.5409098797,0.0,30.0430630312,31.624276875
2030-01-03 05:00:00,110.962375,95.1872596154,116.8025,116.8025,95.1872596154,100.143543437,90.4278966346,122.95,100.197115385,110.962375,122.95,105.41425625,33.2887125,28.5561778846,35.04075,0.0,28.5409098797,30.0430630312,0.0,36.885,30.0591346154,0.0,36.885,31.624276875
2030-01-03 06:00:00,110.962375,100.197115385,116.8025,116.8025,95.1872596154,100.143543437,95.1872596154,122.95,100.197115385,110.962375,122.95,105.41425625,33.2887125,30.0591346154,35.04075,0.0,28.5409098797,30.0430630312,0.0,36.885,30.0591346154,0.0,36.885,31.624276875
2030-01-03 07:00:00,110.962375,95.1872596154,116.8025,116.8025,95.1872596154,100.197115385,90.4278966346,122.95,100.197115385,110.962375,122.95,105.41425625,33.2887125,28.5561778846,35.04075,0.0,28.5409098797,30.0591346154,0.0,36.885,30.0591346154,0.0,36.885,31.624276875
2030-01-03 08:00:00,110.962375,93.9692767723,116.8025,116.8025,93.9692767723,98.9150281813,89.2708129337,122.95,98.9150281813,110.962375,122.95,105.41425625,33.2887125,28.1907830317,35.04075,0.0,28.1907830317,29.6745084544,0.0,36.885,29.6745084544,0.0,36.885,31.624276875
2030-01-03 09:00:00,110.962375,14.8708133971,116.8025,116.8025,14.8708133971,15.6534877865,14.1272727273,122.95,15.6534877865,110.962375,122.95,105.41425625,33.2887125,4.46124401914,35.04075,0.0,4.46124401914,4.69604633594,0.0,36.885,4.69604633594,0.0,36.885,31.624276875
2030-01-03 10:00:00,110.962375,14.8708133971,116.8025,105.41425625,12.7498636364,13.4209090909,14.1272727273,122.95,14.1272727273,110.962375,122.95,105.41425625,33.2887125,4.46124401914,35.04075,0.0,3.82495909091,4.02627272727,0.0,36.885,4.23818181818,0.0,36.885,31.624276875
2030-01-03 11:00:00,110.962375,13.4209090909,116.8025,105.41425625,11.4077727273,12.0081818182,14.1272727273,122.95,12.7498636364,110.962375,122.95,105.41425625,33.2887125,4.02627272727,35.04075,0.0,3.42233181818,3.60245454545,0.0,36.885,3.82495909091,0.0,36.885,31.624276875
2030-01-03 12:00:00,110.962375,13.4209090909,116.8025,105.41425625,11.4077727273,12.0081818182,14.1272727273,122.95,12.7498636364,110.962375,122.95,105.41425625,33.2887125,4.02627272727,35.04075,0.0,3.42233181818,3.60245454545,0.0,36.885,3.82495909091,0.0,36.885,31.624276875
2030-01-03 13:00:00,110.962375,13.4209090909,116.8025,116.8025,11.4077727273,12.0081818182,14.1272727273,122.95,12.7498636364,110.962375,122.95,105.41425625,33.2887125,4.02627272727,35.04075,0.0,3.42233181818,3.60245454545,0.0,36.885,3.82495909091,0.0,36.885,31.624276875
2030-01-03 14:00:00,116.8025,13.4209090909,116.8025,122.95,11.4077727273,12.0081818182,14.1272727273,122.95,12.7498636364,110.962375,122.95,105.41425625,33.2887125,4.02627272727,35.04075,0.0,3.42233181818,3.60245454545,0.0,36.885,3.82495909091,0.0,36.885,31.624276875
2030-01-03 15:00:00,116.8025,14.8708133971,116.8025,122.95,13.4209090909,14.1272727273,14.1272727273,122.95,14.1272727273,110.962375,122.95,105.41425625,33.2887125,4.46124401914,35.04075,0.0,4.02627272727,4.23818181818,0.0,36.885,4.23818181818,0.0,36.885,31.624276875
2030-01-03 16:00:00,116.8025,14.8708133971,116.8025,122.95,13.4209090909,14.1272727273,14.1272727273,122.95,14.8708133971,110.962375,122.95,105.41425625,33.2887125,4.46124401914,35.04075,0.0,4.02627272727,4.23818181818,0.0,36.885,4.46124401914,0.0,36.885,31.624276875
2030-01-03 17:00:00,110.962375,14.8708133971,116.8025,116.8025,13.4209090909,14.1272727273,14.1272727273,122.95,14.1272727273,110.962375,122.95,105.41425625,33.2887125,4.46124401914,35.04075,0.0,4.02627272727,4.23818181818,0.0,36.885,4.23818181818,0.0,36.885,31.624276875
2030-01-03 18:00:00,110.962375,14.8708133971,116.8025,116.8025,13.4209090909,13.4209090909,14.1272727273,122.95,14.1272727273,110.962375,122.95,105.41425625,33.2887125,4.46124401914,35.04075,0.0,4.02627272727,4.02627272727,0.0,36.885,4.23818181818,0.0,36.885,31.624276875
2030-01-03 19:00:00,110.962375,13.4209090909,116.8025,116.8025,11.4077727273,10.8373840909,14.1272727273,122.95,12.7498636364,110.962375,122.95,105.41425625,33.2887125,4.02627272727,35.04075,0.0,3.42233181818,3.25121522727,0.0,36.885,3.82495909091,0.0,36.885,31.624276875
2030-01-03 20:00:00,92.625,13.4209090909,116.8025,97.5,11.4077727273,10.8373840909,14.1272727273,122.95,12.7498636364,110.962375,99.255,105.41425625,27.7875,4.02627272727,35.04075,0.0,3.42233181818,3.25121522727,0.0,36.885,3.82495909091,0.0,29.7765,31.624276875
2030-01-03 21:00:00,92.625,13.4209090909,116.8025,97.5,11.4077727273,10.8373840909,14.1272727273,122.95,12.0081818182,110.962375,99.255,105.41425625,27.7875,4.02627272727,35.04075,0.0,3.42233181818,3.25121522727,0.0,36.885,3.60245454545,0.0,29.7765,31.624276875
2030-01-03 22:00:00,92.625,13.4209090909,116.8025,97.5,11.4077727273,10.8373840909,14.1272727273,122.95,12.0081818182,110.962375,97.5,105.41425625,27.7875,4.02627272727,35.04075,0.0,3.42233181818,3.25121522727,0.0,36.885,3.60245454545,0.0,29.25,31.624276875
2030-01-03 23:00:00,92.625,13.4209090909,116.8025,97.5,11.4077727273,10.8373840909,14.1272727273,122.95,12.0081818182,110.962375,97.5,105.41425625,27.7875,4.02627272727,35.04075,0.0,3.42233181818,3.25121522727,0.0,36.885,3.60245454545,0.0,29.25,31.624276875
2030-01-04 00:00:00,92.625,13.4209090909,116.8025,97.5,11.4077727273,10.8373840909,14.1272727273,122.95,12.0081818182,110.962375,97.5,105.41425625,27.7875,4.02627272727,35.04075,0.0,3.42233181818,3.25121522727,0.0,36.885,3.60245454545,0.0,29.25,31.624276875
2030-01-04 01:00:00,92.625,12.6401913876,116.8025,97.5,11.4077727273,10.8373840909,14.1272727273,122.95,12.0081818182,110.962375,97.5,105.41425625,27.7875,3.79205741627,35.04075,0.0,3.42233181818,3.25121522727,0.0,36.885,3.60245454545,0.0,29.25,31.624276875
2030-01-04 02:00:00,92.625,12.6401913876,116.8025,97.5,11.4077727273,10.8373840909,14.1272727273,122.95,12.0081818182,110.962375,97.5,105.41425625,27.7875,3.79205741627,35.04075,0.0,3.42233181818,3.25121522727,0.0,36.885,3.60245454545,0.0,29.25,31.624276875
2030-01-04 03:00:00,92.625,12.6401913876,116.8025,97.5,11.4077727273,10.8373840909,14.1272727273,122.95,12.0081818182,110.962375,97.5,105.41425625,27.7875,3.79205741627,35.04075,0.0,3.42233181818,3.25121522727,0.0,36.885,3.60245454545,0.0,29.25,31.624276875
2030-01-04 04:00:00,102.631578947,13.4209090909,116.8025,97.5,12.1123704545,11.5067519318,14.1272727273,122.95,12.7498636364,110.962375,97.5,105.41425625,30.7894736842,4.02627272727,35.04075,0.0,3.63371113636,3.45202557955,0.0,36.885,3.82495909091,0.0,29.25,31.624276875
2030-01-04 05:00:00,110.962375,14.8708133971,116.8025,105.41425625,13.4209090909,12.7498636364,14.1272727273,122.95,14.1272727273,110.962375,99.255,105.41425625,33.2887125,4.46124401914,35.04075,0.0,4.02627272727,3.82495909091,0.0,36.885,4.23818181818,0.0,29.7765,31.624276875
2030-01-04 06:00:00,110.962375,104.121082296,116.8025,116.8025,93.9692767723,89.2708129337,98.9150281813,122.95,98.9150281813,110.962375,110.962375,105.41425625,33.2887125,31.2363246888,35.04075,0.0,28.1907830317,26.7812438801,0.0,36.885,29.6745084544,0.0,33.2887125,31.624276875
2030-01-04 07:00:00,116.8025,104.121082296,116.8025,122.95,93.9692767723,93.9692767723,98.9150281813,122.95,98.9150281813,110.962375,116.8025,105.41425625,33.2887125,31.2363246888,35.04075,0.0,28.1907830317,28.1907830317,0.0,36.885,29.6745084544,0.0,35.04075,31.624276875
2030-01-04 08:00:00,116.8025,104.121082296,116.8025,122.95,93.9692767723,98.9150281813,98.9150281813,122.95,104.121082296,110.962375,122.95,105.41425625,33.2887125,31.2363246888,35.04075,0.0,28.1907830317,29.6745084544,0.0,36.885,31.2363246888,0.0,36.885,31.624276875
2030-01-04 09:00:00,116.8025,104.121082296,116.8025,122.95,93.9692767723,98.9150281813,98.9150281813,122.95,104.121082296,110.962375,122.95,105.41425625,33.2887125,31.2363246888,35.04075,0.0,28.1907830317,29.6745084544,0.0,36.885,31.2363246888,0.0,36.885,31.624276875
2030-01-04 10:00:00,116.8025,104.121082296,116.8025,122.95,93.9692767723,98.9150281813,98.9150281813,122.95,104.121082296,110.962375,122.95,105.41425625,33.2887125,31.2363246888,35.04075,0.0,28.1907830317,29.6745084544,0.0,36.885,31.2363246888,0.0,36.885,31.624276875
2030-01-04 11:00:00,110.962375,82.2008544443,116.8025,116.8025,78.0908117221,82.2008544443,78.0908117221,122.95,82.2008544443,110.962375,122.95,105.41425625,33.2887125,24.6602563333,35.04075,0.0,23.4272435166,24.6602563333,0.0,36.885,24.6602563333,0.0,36.885,31.624276875
2030-01-04 12:00:00,110.962375,78.0908117221,116.8025,116.8025,78.0908117221,82.2008544443,74.186271136,122.95,82.2008544443,110.962375,122.95,105.41425625,33.2887125,23.4272435166,35.04075,0.0,23.4272435166,24.6602563333,0.0,36.885,24.6602563333,0.0,36.885,31.624276875
2030-01-04 13:00:00,110.962375,82.2008544443,116.8025,116.8025,78.0908117221,82.2008544443,74.186271136,122.95,86.5272152046,110.962375,122.95,105.41425625,33.2887125,24.6602563333,35.04075,0.0,23.4272435166,24.6602563333,0.0,36.885,25.9581645614,0.0,36.885,31.624276875
2030-01-04 14:00:00,110.962375,104.121082296,116.8025,116.8025,93.9692767723,98.9150281813,98.9150281813,122.95,104.121082296,110.962375,122.95,105.41425625,33.2887125,31.2363246888,35.04075,0.0,28.1907830317,29.6745084544,0.0,36.885,31.2363246888,0.0,36.885,31.624276875
2030-01-04 15:00:00,110.962375,104.121082296,116.8025,116.8025,93.9692767723,98.9150281813,98.9150281813,122.95,105.41425625,110.962375,122.95,105.41425625,33.2887125,31.2363246888,35.04075,0.0,28.1907830317,29.6745084544,0.0,36.885,31.624276875,0.0,36.885,31.624276875
2030-01-04 16:00:00,110.962375,104.121082296,116.8025,116.8025,93.9692767723,98.9150281813,98.9150281813,122.95,109.601139259,110.962375,122.95,105.41425625,33.2887125,31.2363246888,35.04075,0.0,28.1907830317,29.6745084544,0.0,36.885,32.8803417777,0.0,36.885,31.624276875
2030-01-04 17:00:00,110.962375,104.121082296,116.8025,116.8025,93.9692767723,98.9150281813,98.9150281813,122.95,104.121082296,110.962375,122.95,105.41425625,33.2887125,31.2363246888,35.04075,0.0,28.1907830317,29.6745084544,0.0,36.885,31.2363246888,0.0,36.885,31.624276875
2030-01-04 18:00:00,110.962375,104.121082296,116.8025,116.8025,93.9692767723,98.9150281813,98.9150281813,122.95,98.9150281813,110.962375,122.95,105.41425625,33.2887125,31.2363246888,35.04075,0.0,28.1907830317,29.6745084544,0.0,36.885,29.6745084544,0.0,36.885,31.624276875
2030-01-04 19:00:00,110.962375,93.9692767723,116.8025,116.8025,93.9692767723,98.9150281813,89.2708129337,122.95,98.9150281813,110.962375,122.95,105.41425625,33.2887125,28.1907830317,35.04075,0.0,28.1907830317,29.6745084544,0.0,36.885,29.6745084544,0.0,36.885,31.624276875
2030-01-04 20:00:00,92.625,14.8708133971,116.8025,97.5,13.4209090909,14.1272727273,14.1272727273,122.95,14.1272727273,110.962375,100.143543437,105.41425625,27.7875,4.46124401914,35.04075,0.0,4.02627272727,4.23818181818,0.0,36.885,4.23818181818,0.0,30.0430630312,31.624276875
2030-01-04 21:00:00,92.625,13.4209090909,116.8025,97.5,12.1123704545,12.7498636364,14.1272727273,122.95,12.7498636364,110.962375,99.255,105.41425625,27.7875,4.02627272727,35.04075,0.0,3.63371113636,3.82495909091,0.0,36.885,3.82495909091,0.0,29.7765,31.624276875
2030-01-04 22:00:00,92.625,0.0,116.8025,97.5,0.0,0.0,14.1272727273,122.95,0.0,110.962375,99.255,105.41425625,27.7875,0.0,35.04075,0.0,0.0,0.0,0.0,36.885,0.0,0.0,29.7765,31.624276875
