timeindex,IT-coal-st,IT-electricity-shortage,IT-gas-gt,IT-oil-ocgt,IT-others-non-res,IT-hydro-ror,IT-solar-pv,IT-wind-onshore,IT-biomass-ce,IT-hydro-phs,IT-hydro-reservoir,import,IT-electricity-load,IT-electricity-excess
2030-01-01 00:00:00,4250.25,0.0,0.0,0.0,8636.0,836.3101470319635,0.0,3392.945547,0.0,3753.27281529,0.0,8684.47810616,29553.25661547737,0.0
2030-01-01 01:00:00,4250.25,0.0,0.0,0.0,8636.0,836.0545479649558,0.0,3047.441395,0.0,0.0,1999.79037224,8962.39547352,27731.93178873097,0.0
2030-01-01 02:00:00,4250.25,0.0,0.0,0.0,8636.0,835.7969546339237,0.0,2848.602911,0.0,349.921997914,0.0,9202.20659879,26122.778462341288,0.0
2030-01-01 03:00:00,4250.25,0.0,0.0,0.0,8636.0,835.537679863942,0.0,2698.793737,0.0,0.0,0.0,8802.14320712,25222.724623985923,0.0
2030-01-01 04:00:00,4250.25,0.0,0.0,0.0,8636.0,835.2770364800837,0.0,2497.468599,0.0,0.0,0.0,9010.42914115,25229.424776628763,0.0
2030-01-01 05:00:00,4250.25,0.0,0.0,0.0,8636.0,835.0153373074228,0.0,2299.427721,0.0,0.0,0.0,9763.72769557,25784.42075387767,0.0
2030-01-01 06:00:00,4250.25,0.0,0.0,0.0,8636.0,834.7528951710324,337.35200000000003,2104.624185,0.0,0.0,0.0,9701.84350542,25864.8225855918,0.0
2030-01-01 07:00:00,4250.25,0.0,0.0,0.0,8636.0,834.4900228959866,5186.787,1787.6930949999999,0.0,0.0,0.0,5227.670457267,25922.89057516311,0.0
2030-01-01 08:00:00,612.100184423,0.0,0.0,0.0,8636.0,834.227033307359,11722.982000000002,1520.4247079999998,0.0,0.0,0.0,4500.0,27825.733925730783,0.0
2030-01-01 09:00:00,0.0,0.0,0.0,0.0,8636.0,833.9642392302231,16656.755,1527.3451129999999,0.0,0.0,0.0,2157.1481399940003,29811.212492226863,0.0
2030-01-01 10:00:00,0.0,0.0,0.0,0.0,8636.0,833.7019534896527,19439.909,1626.389011,0.0,-17.7231892667,0.0,1318.6151993600001,31836.89197458001,0.0
2030-01-01 11:00:00,0.0,0.0,0.0,0.0,8636.0,833.4404889107215,20030.274999999998,1774.743727,0.0,-348.773068124,0.0,1135.66094033,32061.34708811528,0.0
2030-01-01 12:00:00,0.0,0.0,0.0,0.0,8636.0,833.180158318503,18301.346,1897.6688869999998,0.0,-561.437532042,0.0,784.85681067,29891.61432394099,0.0
2030-01-01 13:00:00,0.0,0.0,0.0,0.0,8636.0,832.9212745380707,14379.629,1908.671158,0.0,0.0,0.0,2442.60434908,28199.8257816229,0.0
2030-01-01 14:00:00,4250.25,0.0,0.0,0.0,8636.0,832.6641503944988,8012.11,1757.876706,0.0,0.0,0.0,5432.308026441,28921.208882835763,0.0
2030-01-01 15:00:00,4250.25,0.0,5374.15227669,0.0,8636.0,832.4090987128604,885.5490000000001,1496.0038890000003,0.0,0.0,0.0,9232.43529775,30706.79956215367,0.0
2030-01-01 16:00:00,4250.25,0.0,12522.2167647,0.0,8636.0,832.1564323182292,0.0,1381.383215,0.0,0.0,0.0,8185.8426955899995,35807.84910757217,0.0
2030-01-01 17:00:00,4250.25,0.0,5010.39341905,0.0,8636.0,831.9064640356792,0.0,1337.8902289999999,0.0,0.0,8580.0,8594.12496894,37240.56508103362,0.0
2030-01-01 18:00:00,4250.25,0.0,14901.9179832,0.0,8636.0,831.6595066902839,0.0,1443.479188,0.0,0.0,0.0,7757.93829889,37821.24497674676,0.0
2030-01-01 19:00:00,4250.25,0.0,13135.3277355,0.0,8636.0,831.4158731071166,0.0,1617.3338369999997,0.0,0.0,0.0,8961.1919857,37431.51943135468,0.0
2030-01-01 20:00:00,4250.25,0.0,0.0,0.0,8636.0,831.1758761112513,0.0,1889.1767289999998,554.774184853,0.0,8580.0,11550.0,36291.37678996407,0.0
2030-01-01 21:00:00,4250.25,0.0,0.0,0.0,8636.0,830.9398285277617,0.0,2148.187548,438.705226011,0.0,8580.0,8910.37063586,33794.453238397575,0.0
2030-01-01 22:00:00,4250.25,0.0,0.0,0.0,8636.0,830.7080431817217,0.0,2383.176351,0.0,5616.99053366,0.0,8981.85778956,30698.982717403684,0.0
2030-01-01 23:00:00,4250.25,0.0,0.0,0.0,8636.0,830.4808328982043,0.0,2574.2733649999996,0.0,0.0,2245.63040366,9116.01204757,27652.646649123984,0.0
2030-01-02 00:00:00,4250.25,0.0,0.0,0.0,8636.0,830.2585105022832,0.0,2768.373131,0.0,0.0,0.0,9231.42089384,25716.302535342093,0.0
2030-01-02 01:00:00,4250.25,0.0,0.0,0.0,8636.0,830.0413362234874,0.0,3000.335723,0.0,0.0,0.0,8000.23604023,24716.863099451206,0.0
2030-01-02 02:00:00,3826.998816,0.0,0.0,0.0,8636.0,829.8293599091636,0.0,3287.7319319999997,0.0,0.0,0.0,7774.49474883,24355.054856737635,0.0
2030-01-02 03:00:00,4250.25,0.0,0.0,0.0,8636.0,829.6225788111144,0.0,3573.9317320000005,0.0,0.0,0.0,7288.588967351,24578.393278165768,0.0
2030-01-02 04:00:00,4250.25,0.0,0.0,0.0,8636.0,829.4209901811415,0.0,3911.811709,0.0,0.0,0.0,8319.97510234,25947.457801520206,0.0
2030-01-02 05:00:00,4250.25,0.0,3212.05412419,0.0,8636.0,829.2245912710472,0.0,4265.854937,0.0,0.0,0.0,8951.71977981,30145.103432261916,0.0
2030-01-02 06:00:00,4250.25,0.0,10713.0042062,0.0,8636.0,829.0333793326341,295.183,4536.524879,0.0,0.0,0.0,5480.295988652,34740.291453145706,0.0
2030-01-02 07:00:00,4250.25,0.0,0.0,0.0,8636.0,828.8473516177031,2993.999,4061.22208,8569.07838612,0.0,8580.0,1433.94973,39353.34654774374,0.0
2030-01-02 08:00:00,4250.25,0.0,14462.9529168,0.0,8636.0,828.6665053780571,6494.026,3406.457931,0.0,0.0,0.0,4500.0,42578.35335316594,0.0
2030-01-02 09:00:00,4250.25,0.0,11584.9089093,0.0,8636.0,828.4908378654983,9488.025,4363.819721000001,0.0,0.0,0.0,4500.0,43651.49446812811,0.0
2030-01-02 10:00:00,4250.25,0.0,0.0,0.0,8636.0,828.3203463318284,11216.954,4671.085703000001,1483.67948019,0.0,8580.0,4500.0,44166.289529519956,0.0
2030-01-02 11:00:00,4250.25,0.0,0.0,0.0,8636.0,828.1550280288492,11469.968,4868.399352,8583.92702671,0.0,0.0,4500.0,43136.699406736276,0.0
2030-01-02 12:00:00,4250.25,0.0,8465.2220236,0.0,8636.0,827.9948802083634,10289.235999999999,5053.53778,0.0,0.0,0.0,4500.0,42022.2406838099,0.0
2030-01-02 13:00:00,4250.25,0.0,0.0,0.0,8636.0,827.8399001221733,7716.927,5078.943877000001,2844.33929422,0.0,8580.0,4500.0,42434.3000713448,0.0
2030-01-02 14:00:00,4250.25,0.0,16456.573716,0.0,8636.0,827.6900850220804,3921.717,4411.582245,0.0,0.0,0.0,4500.0,43003.813045986535,0.0
2030-01-02 15:00:00,4250.25,0.0,13306.895583,0.0,8636.0,827.5454321598869,379.5210000000001,4464.411913,0.0,0.0,8580.0,4500.0,44944.62392819699,0.0
2030-01-02 16:00:00,4250.25,0.0,24874.0216383,0.0,8636.0,827.405938787395,0.0,5035.052088,0.0,0.0,0.0,4500.0,48122.72966511929,0.0
2030-01-02 17:00:00,4250.25,0.0,15419.4323175,0.0,8636.0,827.271602156407,0.0,5467.565671,0.0,0.0,8580.0,4500.0,47680.51959069159,0.0
2030-01-02 18:00:00,4250.25,0.0,3562.08190117,0.0,8636.0,827.1424195187246,0.0,5762.093416,10750.0,0.0,8580.0,4500.0,46867.56773669319,0.0
2030-01-02 19:00:00,4250.25,0.0,11386.609955,0.0,8636.0,827.0183881261497,0.0,6034.428946999999,0.0,0.0,8580.0,4500.0,44214.307290127006,0.0
2030-01-02 20:00:00,4250.25,0.0,16804.4562348,0.0,8636.0,826.8995052304851,0.0,6215.133624,0.0,0.0,0.0,4500.0,41232.73936406146,0.0
2030-01-02 21:00:00,4250.25,0.0,0.0,0.0,8636.0,826.7857680835327,0.0,6338.903308,4298.46366316,0.0,8580.0,4500.0,37430.40273924754,0.0
2030-01-02 22:00:00,4250.25,0.0,0.0,0.0,8636.0,826.6771739370942,0.0,6253.254499,3177.518131,0.0,0.0,10500.0,33643.69980393359,0.0
2030-01-02 23:00:00,4250.25,0.0,0.0,0.0,8636.0,826.5737200429724,0.0,6230.006629999999,0.0,1499.70093548,0.0,8747.23983103,30189.771116547545,0.0
2030-01-03 00:00:00,4250.25,0.0,0.0,0.0,8636.0,826.4754036529681,0.0,6172.930883,0.0,0.0,0.0,8256.1015054,28141.757792051587,0.0
2030-01-03 01:00:00,4250.25,0.0,0.0,0.0,8636.0,826.3821894262559,0.0,6145.1554270000015,0.0,0.0,0.0,7094.693081518,26952.480697946794,0.0
2030-01-03 02:00:00,4250.25,0.0,0.0,0.0,8636.0,826.2939116514902,0.0,6267.470652999999,0.0,0.0,0.0,6476.654837721,26456.669402376345,0.0
2030-01-03 03:00:00,4250.25,0.0,0.0,0.0,8636.0,826.2103720246993,0.0,6237.513510000001,0.0,0.0,0.0,6764.6513970979995,26714.625279125834,0.0
2030-01-03 04:00:00,4250.25,0.0,0.0,0.0,8636.0,826.1313722419089,0.0,6167.746443999999,0.0,0.0,0.0,8021.541172769999,27901.66898901635,0.0
2030-01-03 05:00:00,4250.25,0.0,0.0,0.0,8636.0,826.0567139991472,0.0,6032.036129,0.0,4982.56502461,0.0,7285.3047677899995,32012.212635401094,0.0
2030-01-03 06:00:00,4250.25,0.0,10520.5368841,0.0,8636.0,825.9861989924402,168.67600000000002,5603.369822,0.0,0.0,0.0,7054.84205458,37059.66095967685,0.0
2030-01-03 07:00:00,4250.25,0.0,14087.6436648,0.0,8636.0,825.9196289178147,2951.8300000000004,4750.541335999999,0.0,0.0,0.0,6006.377684845,41508.5623145252,0.0
2030-01-03 08:00:00,4250.25,0.0,0.0,0.0,8636.0,825.8568054712981,8180.786,4227.2648819999995,3485.93872583,0.0,8580.0,6864.61326507,45050.70967837535,0.0
2030-01-03 09:00:00,4250.25,0.0,0.0,0.0,8636.0,825.7975303489172,12439.855,3644.12106,8393.18490573,0.0,0.0,7919.00860776,46108.21710383755,0.0
2030-01-03 10:00:00,4250.25,0.0,0.0,0.0,8636.0,825.7416052466987,14969.994999999999,2793.1927530000003,0.0,0.0,5892.88136236,8606.15333037,45974.21405098067,0.0
2030-01-03 11:00:00,4250.25,0.0,5064.29485492,0.0,8636.0,825.6888318606697,15265.178,2207.163474,0.0,0.0,0.0,7876.3967607800005,44124.97192155575,0.0
2030-01-03 12:00:00,4250.25,0.0,4886.50948793,0.0,8636.0,825.6390118868567,13747.094000000001,1923.473787,0.0,0.0,0.0,8442.2734271,42711.23971391569,0.0
2030-01-03 13:00:00,4250.25,0.0,9079.68939133,0.0,8636.0,825.5919470212868,10331.405,1840.006665,0.0,0.0,0.0,7617.64373402,42580.58673738023,0.0
2030-01-03 14:00:00,4250.25,0.0,0.0,0.0,8636.0,825.5474389599874,5313.294,1919.931478,6854.63664285,0.0,8580.0,6599.58625982,42979.24581962944,0.0
2030-01-03 15:00:00,4250.25,0.0,23169.8637022,0.0,8636.0,825.5052893989845,674.7040000000001,2346.463016,0.0,0.0,0.0,5120.006368127,45022.79237569684,0.0
2030-01-03 16:00:00,4250.25,0.0,18418.5048503,0.0,8636.0,825.4653000343058,0.0,2708.318091,0.0,0.0,8580.0,5851.03421777,49269.57245915273,0.0
2030-01-03 17:00:00,4250.25,0.0,25924.5280692,0.0,8636.0,825.4272725619778,0.0,2779.4692379999997,0.0,0.0,0.0,6572.49146835,48988.166048153296,0.0
2030-01-03 18:00:00,4250.25,0.0,586.341584942,0.0,8636.0,825.3910086780274,0.0,2710.241729,10750.0,0.0,8580.0,11550.0,47888.22432261975,0.0
2030-01-03 19:00:00,4250.25,0.0,11934.7777876,0.0,8636.0,825.3563100784817,0.0,2602.705673,0.0,0.0,8580.0,8289.738126190001,45118.82789691093,0.0
2030-01-03 20:00:00,4250.25,0.0,8715.5414239,0.0,8636.0,825.3229784593673,0.0,2492.0495699999997,0.0,0.0,8580.0,8487.34256402,41986.5065363814,0.0
2030-01-03 21:00:00,4250.25,0.0,13742.6414923,0.0,8636.0,825.2908155167116,0.0,2362.110169,0.0,0.0,0.0,8420.36196374,38236.65444060309,0.0
2030-01-03 22:00:00,4250.25,0.0,0.0,0.0,8636.0,825.2596229465406,0.0,2311.509106,1147.92775428,0.0,8580.0,8288.06232664,34039.00880986138,0.0
2030-01-03 23:00:00,4250.25,0.0,0.0,0.0,8636.0,825.2292024448823,0.0,2212.582503,0.0,6180.51008882,0.0,8568.72700467,30673.29879893945,0.0
2030-01-04 00:00:00,4250.25,0.0,0.0,0.0,8636.0,825.1993557077626,0.0,2200.196151,0.0,0.0,1290.94286795,11550.0,28752.588374657527,0.0
2030-01-04 01:00:00,4250.25,0.0,2968.04821446,0.0,8636.0,825.169981968317,0.0,2234.211701,0.0,0.0,0.0,8667.49845684,27581.17835426698,0.0
2030-01-04 02:00:00,4250.25,0.0,2455.49357861,0.0,8636.0,825.1413706081112,0.0,2265.506007,0.0,0.0,0.0,8817.12984222,27249.520798446207,0.0
2030-01-04 03:00:00,4250.25,0.0,0.0,0.0,8636.0,825.1139085458191,0.0,2378.531469,0.0,0.0,2446.9831932,9016.38248085,27553.261051588463,0.0
2030-01-04 04:00:00,4250.25,0.0,3745.51038802,0.0,8636.0,825.0879827001149,0.0,2535.7771460000004,0.0,0.0,0.0,8742.09578422,28734.721300943274,0.0
2030-01-04 05:00:00,4250.25,0.0,7939.6876933,0.0,8636.0,825.0639799896728,0.0,2728.234782,0.0,0.0,0.0,8394.56019718,32773.796652471014,0.0
2030-01-04 06:00:00,4250.25,0.0,14087.4080356,0.0,8636.0,825.0422873331665,168.67600000000002,3097.5029010000003,0.0,0.0,0.0,6645.81323422,37710.69245813984,0.0
2030-01-04 07:00:00,4250.25,0.0,0.0,0.0,8636.0,825.0232916492698,2825.3230000000003,3221.460257,7139.29216054,0.0,8580.0,6831.88184615,42309.23055534505,0.0
2030-01-04 08:00:00,4250.25,0.0,8374.87134383,0.0,8636.0,825.0073798566566,6409.688,3222.9147149999994,0.0,0.0,8580.0,5195.305006227,45494.0364449102,0.0
2030-01-04 09:00:00,4250.25,0.0,0.0,0.0,8636.0,824.9949388740016,9150.673,4299.940864,0.0,0.0,8580.0,10430.00975107,46171.868553944565,0.0
2030-01-04 10:00:00,4250.25,0.0,0.0,0.0,8636.0,824.986355619978,11469.968,5362.047089,289.546358935,0.0,8580.0,6508.931718393,45921.72952194506,0.0
2030-01-04 11:00:00,4250.25,0.0,4350.02831189,0.0,8636.0,824.9820170132601,12355.517,6192.049968,0.0,0.0,0.0,7557.46223261,44166.289529519956,0.0
2030-01-04 12:00:00,4250.25,0.0,0.0,0.0,8636.0,824.9823099725218,11596.475,6863.821892,0.0,0.0,2508.74947471,8170.54755063,42850.826227308266,0.0
2030-01-04 13:00:00,4250.25,0.0,5709.30236493,0.0,8636.0,824.9876214164373,8981.997,6973.961897,0.0,0.0,0.0,8076.22438971,43452.723273057076,0.0
2030-01-04 14:00:00,4250.25,0.0,12390.8156956,0.0,8636.0,824.9983382636801,4891.604,6337.918029999999,0.0,0.0,0.0,6652.6826522,43984.26871605602,0.0
2030-01-04 15:00:00,4250.25,0.0,10454.2673226,0.0,8636.0,825.0148474329241,674.7040000000001,5988.683897,0.0,0.0,8580.0,6102.983451563,45511.90351862444,0.0
2030-01-04 16:00:00,4250.25,0.0,13304.7045799,0.0,8636.0,825.0375358428439,0.0,6186.232136,10750.0,0.0,0.0,5764.025050306,49716.249302009,0.0
2030-01-04 17:00:00,4250.25,0.0,9452.59788285,0.0,8636.0,825.0667904121136,0.0,6258.180888999999,0.0,0.0,8580.0,11550.0,49552.095562259325,0.0
2030-01-04 18:00:00,4250.25,0.0,8681.73128699,0.0,8636.0,825.1029980594062,0.0,6057.489144,0.0,0.0,8580.0,11550.0,48580.573429046955,0.0
2030-01-04 19:00:00,4250.25,0.0,9402.5186352,0.0,8636.0,825.1465457033962,0.0,5930.622872,0.0,0.0,8580.0,8058.21935811,45682.757411016966,0.0
2030-01-04 20:00:00,4250.25,0.0,4264.90434866,0.0,8636.0,825.197820262758,0.0,5888.162082,10750.0,0.0,0.0,8047.59101028,42662.1052612015,0.0
2030-01-04 21:00:00,4250.25,0.0,0.0,0.0,8636.0,825.257208656165,0.0,5865.993327000001,3582.73961649,7600.0,0.0,7969.992199820001,38730.23235195926,0.0
2030-01-04 22:00:00,4250.25,0.0,0.0,0.0,8636.0,825.325097802291,0.0,5683.130422,7370.31906732,0.0,0.0,8130.48706892,34895.51165603826,0.0
2030-01-04 23:00:00,4250.25,0.0,0.0,0.0,8636.0,825.4018746198109,0.0,5229.550657000001,0.0,0.0,1039.7158056,11550.0,31530.91833722347,0.0
2030-01-05 00:00:00,4250.25,0.0,2591.96866641,0.0,8636.0,825.4879260273973,0.0,4603.758373,0.0,0.0,0.0,8543.05597618,29450.520941620434,0.0
2030-01-05 01:00:00,4250.25,0.0,1573.84518614,0.0,8636.0,825.5835131803259,0.0,4013.2718840000002,0.0,0.0,0.0,8932.142577300001,28231.09316062284,0.0
2030-01-05 02:00:00,4250.25,0.0,0.0,0.0,8636.0,825.6883941802719,0.0,3985.6841,0.0,0.0,0.0,9951.674078619999,27649.296572802563,0.0
2030-01-05 03:00:00,4250.25,0.0,0.0,0.0,8636.0,825.8022013655122,0.0,3840.3321359999995,1046.27468187,0.0,0.0,9247.17536442,27845.83438365932,0.0
2030-01-05 04:00:00,4250.25,0.0,2819.8896752,0.0,8636.0,825.924567074323,0.0,3377.134181,0.0,0.0,0.0,9086.82883074,28996.02725401419,0.0
2030-01-05 05:00:00,4250.25,0.0,7994.61216761,0.0,8636.0,826.055123644981,0.0,3235.3010670000003,0.0,0.0,0.0,8489.309945320001,33431.528303576866,0.0
2030-01-05 06:00:00,4250.25,0.0,4632.21866727,0.0,8636.0,826.1935034157626,126.507,2946.1454329999992,0.0,0.0,8580.0,8108.68686039,38106.00146406763,0.0
2030-01-05 07:00:00,4250.25,0.0,16249.4023047,0.0,8636.0,826.339338724944,2487.971,2655.8872260000003,0.0,0.0,0.0,7774.01035263,42879.86022209392,0.0
2030-01-05 08:00:00,4250.25,0.0,0.0,0.0,8636.0,826.4922619108019,7295.236999999999,2897.0222870000002,7372.02496886,0.0,8580.0,6181.955675425,46038.982193194825,0.0
2030-01-05 09:00:00,4250.25,0.0,0.0,0.0,8636.0,826.6519053116131,12313.348,4313.382871,8378.41395899,0.0,0.0,7415.854287,46133.90102230178,0.0
2030-01-05 10:00:00,4250.25,0.0,0.0,0.0,8636.0,826.8179012656531,15813.375,6073.159756,0.0,2905.9549712,0.0,7378.2043618299995,45883.76199030227,0.0
2030-01-05 11:00:00,2887.05214954,0.0,0.0,0.0,8636.0,826.9898821111991,16994.107,8368.834036999999,0.0,0.0,0.0,6422.039081871,44135.02215052002,0.0
2030-01-05 12:00:00,795.872741062,0.0,0.0,0.0,8636.0,827.1674801865277,15897.713,10298.501,0.0,0.0,0.0,6235.885034739,42691.13925598715,0.0
2030-01-05 13:00:00,2664.86597536,0.0,0.0,0.0,8636.0,827.3503278299146,12566.362,11500.469782999999,0.0,0.0,0.0,6248.185522015,42443.233608201925,0.0
2030-01-05 14:00:00,4250.25,0.0,4187.02536054,0.0,8636.0,827.5380573796369,6494.026,11510.885579000002,0.0,0.0,0.0,7024.38636999,42930.111366915255,0.0
2030-01-05 15:00:00,4250.25,0.0,11942.6892341,0.0,8636.0,827.7303011739709,801.211,12449.832054,0.0,0.0,0.0,6020.160957311,44927.87354658988,0.0
2030-01-05 16:00:00,4250.25,0.0,0.0,0.0,8636.0,827.9266915511929,0.0,14587.814937000001,5953.56531606,0.0,8580.0,5918.103761047,48753.66070565376,0.0
2030-01-05 17:00:00,4250.25,0.0,0.0,0.0,8636.0,828.1268608495799,0.0,15916.438860999999,0.0,2732.33309737,8580.0,7766.96089425,48710.10971347527,0.0
2030-01-05 18:00:00,4250.25,0.0,0.0,0.0,8636.0,828.3304414074078,0.0,17120.84738,5502.79650121,0.0,0.0,11550.0,47888.22432261975,0.0
2030-01-05 19:00:00,4250.25,0.0,0.0,0.0,8636.0,828.537065562953,0.0,18324.927473,0.0,0.0,1351.55931331,11550.0,44941.27385187557,0.0
2030-01-05 20:00:00,4250.25,0.0,0.0,0.0,8636.0,828.7463656544925,0.0,19226.76181,302.031049296,0.0,0.0,8401.00952665,41644.79875159636,0.0
2030-01-05 21:00:00,486.176435817,0.0,0.0,0.0,8636.0,828.9579740203021,0.0,19377.345131,0.0,0.0,0.0,8308.51123823,37636.990779068554,0.0
2030-01-05 22:00:00,0.0,0.0,0.0,0.0,8636.0,829.171522998659,0.0,18663.417384,0.0,0.0,0.0,6025.439189898,34154.02809689686,0.0
2030-01-05 23:00:00,0.0,0.0,0.0,0.0,8636.0,829.386644927839,0.0,17505.457684999998,0.0,-3565.95821431,0.0,7711.739449860001,31116.625565474285,0.0
2030-01-06 00:00:00,0.0,0.0,0.0,0.0,8636.0,829.602972146119,0.0,16189.970801000001,0.0,-2154.82860588,0.0,5550.0,29050.74516726408,0.0
2030-01-06 01:00:00,0.0,0.0,0.0,0.0,8636.0,829.8201574746599,0.0,15570.488988,0.0,-2663.42300642,0.0,5550.0,27922.886139052018,0.0
2030-01-06 02:00:00,0.0,0.0,0.0,0.0,8636.0,830.0379356661621,0.0,16406.825796999998,0.0,-4592.89001165,0.0,5646.8230584629,26926.79677948256,0.0
2030-01-06 03:00:00,0.0,0.0,0.0,0.0,8636.0,830.2560619562097,0.0,19051.898424,0.0,-7586.27247609,0.0,5784.976653479,26716.858663340117,0.0
2030-01-06 04:00:00,0.0,0.0,0.0,0.0,8636.0,830.4742915803882,0.0,20769.167601,0.0,-7600.0,0.0,4092.383691832,26728.025584411524,0.0
2030-01-06 05:00:00,0.0,0.0,0.0,0.0,8636.0,830.6923797742821,0.0,21370.281016999998,0.0,-4930.87398039,0.0,2194.3407677,28100.440184087383,0.0
2030-01-06 06:00:00,0.0,0.0,0.0,0.0,8636.0,830.9100817734765,42.169000000000004,21521.638485,0.0,0.0,0.0,-1030.78410844,29999.93345833363,0.0
2030-01-06 07:00:00,0.0,0.0,0.0,0.0,8636.0,831.1271528135554,3457.8579999999997,21444.036113,0.0,0.0,0.0,-3040.224199982,31328.797065831015,0.0
2030-01-06 08:00:00,0.0,0.0,0.0,0.0,8636.0,831.3433481301043,9235.011,21365.800347999997,0.0,0.0,0.0,-5834.84145962,34233.313236503855,0.0
2030-01-06 09:00:00,0.0,0.0,0.0,0.0,8636.0,831.558422958708,13831.432,21205.176574999998,0.0,0.0,0.0,-8402.62786621,36101.53913175016,0.0
2030-01-06 10:00:00,0.0,0.0,0.0,0.0,8636.0,831.7721325349509,16614.586,21180.615002000002,0.0,-233.873827701,0.0,-9849.95229169,37179.147015140894,0.0
2030-01-06 11:00:00,0.0,0.0,0.0,0.0,8636.0,831.9842320944177,17036.276,21007.76909,0.0,-2817.81586694,0.0,-7454.765066231,37239.44838892649,0.0
2030-01-06 12:00:00,0.0,0.0,0.0,0.0,8636.0,832.1944768726938,15433.854,20717.276293,0.0,-3956.35449211,0.0,-6971.81327733,34691.157000431514,0.0
2030-01-06 13:00:00,0.0,0.0,0.0,0.0,8636.0,832.4026221053637,12186.840999999999,20363.538031999997,0.0,-429.789557143,0.0,-8336.13453053,33252.85756643436,0.0
2030-01-06 14:00:00,4250.25,0.0,0.0,0.0,8636.0,832.6084230280117,6789.209,19940.994524,0.0,0.0,0.0,-6972.86595916,33476.195987862484,0.0
2030-01-06 15:00:00,4250.25,0.0,0.0,0.0,8636.0,832.8116348762233,1138.563,19689.725175,0.0,0.0,0.0,-142.065988873,34405.28382100351,0.0
2030-01-06 16:00:00,4250.25,0.0,0.0,0.0,8636.0,833.0120128855824,0.0,19653.410643,0.0,3129.24335961,0.0,2697.32702147,39199.24303695833,0.0
2030-01-06 17:00:00,4250.25,0.0,0.0,0.0,8636.0,833.209312291675,0.0,19574.400731,97.6738256274,7600.0,0.0,0.0,40991.53386891908,0.0
2030-01-06 18:00:00,4250.25,0.0,0.0,0.0,8636.0,833.403288330085,0.0,19826.983784,0.0,3310.05511562,0.0,4500.0,41356.69218795407,0.0
2030-01-06 19:00:00,4250.25,0.0,0.0,0.0,8636.0,833.5936962363975,0.0,20020.098272,0.0,4335.66708292,2041.55489788,0.0,40117.16394902795,0.0
2030-01-06 20:00:00,4250.25,0.0,0.0,0.0,8636.0,833.7802912461971,0.0,20063.685094,0.0,0.0,968.739200966,3456.28255171,38208.737137924574,0.0
2030-01-06 21:00:00,4250.25,0.0,0.0,0.0,8636.0,833.9628285950689,0.0,20072.716809,0.0,0.0,0.0,1777.064051156,35569.99368875121,0.0
2030-01-06 22:00:00,4250.25,0.0,0.0,0.0,8636.0,834.1410635185972,0.0,19619.793896000003,0.0,0.0,0.0,-714.9083572969,32625.276602221307,0.0
2030-01-06 23:00:00,1036.46789179,0.0,0.0,0.0,8636.0,834.3147512523675,0.0,19263.264013999997,0.0,0.0,0.0,-320.642407533,29449.404249513296,0.0
2030-01-07 00:00:00,0.0,0.0,0.0,0.0,8636.0,834.4836470319635,0.0,18853.411825,0.0,0.0,0.0,-1047.57406301,27276.321409017582,0.0
2030-01-07 01:00:00,0.0,0.0,0.0,0.0,8636.0,834.6475727300191,0.0,18590.459894,0.0,0.0,0.0,-2110.29958889,25950.807877841627,0.0
2030-01-07 02:00:00,0.0,0.0,0.0,0.0,8636.0,834.8066167673555,0.0,18413.579034,0.0,0.0,0.0,-2415.988763218299,25468.396887556868,0.0
2030-01-07 03:00:00,0.0,0.0,0.0,0.0,8636.0,834.9609342018449,0.0,18074.103845,0.0,0.0,0.0,-2170.4700286499997,25374.594750557055,0.0
2030-01-07 04:00:00,0.0,0.0,0.0,0.0,8636.0,835.1106800913567,0.0,17359.19082,0.0,-5235.44034043,0.0,4500.0,26094.86115966277,0.0
2030-01-07 05:00:00,0.0,0.0,0.0,0.0,8636.0,835.2560094937622,0.0,16823.481096,0.0,0.0,0.0,2318.26475577,28613.001861264944,0.0
2030-01-07 06:00:00,897.620058471,0.0,0.0,0.0,8636.0,835.3970774669319,379.5210000000001,16050.108243,0.0,0.0,0.0,4500.0,31298.646378938214,0.0
2030-01-07 07:00:00,0.0,0.0,0.0,0.0,8636.0,835.5340390687358,6957.885,15267.680215999999,0.0,0.0,0.0,1996.85169369,33693.950948754915,0.0
2030-01-07 08:00:00,0.0,0.0,0.0,0.0,8636.0,835.6670493570448,14337.460000000001,16175.871942,0.0,0.0,0.0,-3268.1625085699998,36716.83648278466,0.0
2030-01-07 09:00:00,0.0,0.0,0.0,0.0,8636.0,835.7962633897298,19102.557,16242.964682,0.0,-3613.85672145,0.0,-3417.9503946239993,37785.510829318264,0.0
2030-01-07 10:00:00,0.0,0.0,0.0,0.0,8636.0,835.9218362246609,21421.852,15720.908096,0.0,-5546.38917156,0.0,-2941.07414656,38127.21861410331,0.0
2030-01-07 11:00:00,0.0,0.0,0.0,0.0,8636.0,836.043922919709,21759.204,15255.200028,0.0,-7600.0,0.0,-1355.542922025,37530.90502889019,0.0
2030-01-07 12:00:00,0.0,0.0,0.0,0.0,8636.0,836.1626785327444,20030.274999999998,14743.981499999998,0.0,-7221.63770235,0.0,-1105.26315789,35919.51831828624,0.0
2030-01-07 13:00:00,0.0,0.0,0.0,0.0,8636.0,836.2782581216379,16024.22,14012.623716,0.0,-1317.61559948,0.0,-3231.22657638,34960.27979825241,0.0
