timeindex;AT-electricity-ror-profile;BE-electricity-ror-profile;CH-electricity-ror-profile;CZ-electricity-ror-profile;DE-electricity-ror-profile;FR-electricity-ror-profile;NO-electricity-ror-profile;PL-electricity-ror-profile;SE-electricity-ror-profile
2030-11-05T11:00:00Z;0.4749340875119065;0.30911462822140623;0.34409185926844865;0.059544151228785286;0.26712396585979514;0.24343648271782384;0.4142914269891173;0.11105682912063679;0.47963455009651157
2030-11-05T12:00:00Z;0.4776519648581592;0.30935539412761065;0.34544323566787755;0.05965369512222347;0.26759287683917676;0.24454580395729247;0.4140757481892949;0.11137913867838994;0.4796282537082049
2030-11-05T13:00:00Z;0.4803714636397772;0.309596100889412;0.3468059362738788;0.05976380105966844;0.2680672389572922;0.2456593670608684;0.4138538594938913;0.1117072203000975;0.4796158285864605
2030-11-05T14:00:00Z;0.48308508725548144;0.30983664423619445;0.34817822349747496;0.059874400958777683;0.2685465957077338;0.24677603554366023;0.4136259065951291;0.11204060748737497;0.47959739913307275
2030-11-05T15:00:00Z;0.4857853391039932;0.31007691989734193;0.34955835974968835;0.05998542673720848;0.26903049058409384;0.2478946729207762;0.4133920351852306;0.11237883374183791;0.47957308974983653
2030-11-05T16:00:00Z;0.4884647225840338;0.31031682360223856;0.35094460744154216;0.06009681031261832;0.26951846707996485;0.24901414270732497;0.4131523909564184;0.11272143256510189;0.4795430248385462
2030-11-05T17:00:00Z;0.4911157410943244;0.31055625108026846;0.3523352289840586;0.060208483602664536;0.27001006868893934;0.250133308418415;0.4129071196009153;0.11306793745878252;0.4795073288009965
2030-11-05T18:00:00Z;0.49373089803358616;0.31079509806081546;0.35372848678826063;0.06032037852500451;0.27050483890460947;0.2512510335691548;0.41265636681094353;0.11341788192449526;0.47946612603898175
2030-11-05T19:00:00Z;0.49630269680054045;0.3110332602732637;0.3551226432651706;0.060432426997295646;0.27100232122056783;0.25236618167465275;0.41240027827872544;0.11377079946385567;0.4794195409542962
2030-11-05T20:00:00Z;0.4988236407939083;0.31127063344699735;0.35651596082581155;0.060544560937195346;0.2715020591304066;0.25347761625001747;0.4121389996964839;0.11412622357847936;0.4793676979487349
2030-11-05T21:00:00Z;0.5012862334124111;0.3115071133114004;0.3579067018812059;0.06065671226236098;0.2720035961277185;0.2545842008103574;0.4118726767564414;0.11448368776998191;0.47931072142409226
2030-11-05T22:00:00Z;0.5036829780547699;0.3117425955958569;0.35929312884237624;0.060768812890449934;0.27250647570609576;0.2556847988707808;0.4116014551508203;0.11484272553997876;0.4792487357821626
2030-11-05T23:00:00Z;0.5060063781197062;0.31197697602975083;0.36067350412034543;0.06088079473911963;0.2730102413591309;0.25677827394639663;0.4113254805718432;0.11520287039008557;0.47918186542474067
