timeindex;AT-electricity-reservoir-profile;BE-electricity-reservoir-profile;CH-electricity-reservoir-profile;CZ-electricity-reservoir-profile;DE-electricity-reservoir-profile;DK-electricity-reservoir-profile;FR-electricity-reservoir-profile;IT-electricity-reservoir-profile;NL-electricity-reservoir-profile;NO-electricity-reservoir-profile;PL-electricity-reservoir-profile;SE-electricity-reservoir-profile
2030-12-11T13:00:00Z;1069.7948141255833;36.90472293513326;3041.819397133056;135.7862754569427;197.56650454031714;0.0;4780.8836250142585;4620.677252577613;0.0;8058.326702635884;44.75045450619041;3392.4935997569073
2030-12-11T14:00:00Z;1068.71980932219;36.94035059260724;3039.8851656369034;135.81190301756567;197.69559080210288;0.0;4779.5989903757645;4615.677257390671;0.0;8046.592144747308;44.75117119739362;3389.8420848094756
2030-12-11T15:00:00Z;1067.6462593943086;36.975885773619645;3037.9447650069546;135.83755974069973;197.83259680077543;0.0;4778.201263439067;4610.67413610071;0.0;8034.893237629706;44.75213505112575;3387.267776273178
2030-12-11T16:00:00Z;1066.5741140199098;37.01130973215777;3035.997567919826;135.86334852156952;197.9758927503472;0.0;4776.681155301167;4605.666942589057;0.0;8023.2312336838095;44.75319945664644;3384.7777545531435
2030-12-11T17:00:00Z;1065.5033228769641;37.0466037222089;3034.042947052134;135.8893722553998;198.12384886483073;0.0;4775.029377059071;4600.654730737038;0.0;8011.6073853103435;44.75421780321531;3382.3791000545125
2030-12-11T18:00:00Z;1064.433835643443;37.08174899776033;3032.080275080493;135.91573383741502;198.27483535823836;0.0;4773.236639809782;4595.636554425978;0.0;8000.022944910036;44.75504348009198;3380.078893182413
2030-12-11T19:00:00Z;1063.365601997317;37.11672681279932;3030.1089246815163;135.94253616283993;198.42722244458253;0.0;4771.293654650302;4590.6114675372;0.0;7988.479164883607;44.75552987653601;3377.884214341981
2030-12-11T20:00:00Z;1062.298571616557;37.151518421313185;3028.1282685318242;135.96988212689917;198.57938033787573;0.0;4769.19113267764;4585.578523952034;0.0;7976.977297631787;44.75553038180707;3375.8021439383515
2030-12-11T21:00:00Z;1061.2326941791337;37.186105077289206;3026.1376793080285;135.99787462481746;198.72967925213038;0.0;4766.919784988793;4580.536777551802;0.0;7965.518595555302;44.75489838516476;3373.839762376657
2030-12-11T22:00:00Z;1060.1679193630175;37.22046803471467;3024.1365296867443;136.02661655181933;198.87648940135887;0.0;4764.4703226807715;4575.485282217831;0.0;7954.104311054875;44.75348727586867;3372.0041500620314
2030-12-11T23:00:00Z;1059.1041968461802;37.254588547576844;3022.124192344589;136.05621080312952;199.01818099957381;0.0;4761.833456850574;4570.423091831447;0.0;7942.735696531237;44.75115044317843;3370.3023873996085
2030-12-12T00:00:00Z;1058.0414763065912;37.28844786986302;3020.100039958176;136.08676027397263;199.1531242607873;0.0;4758.999898595206;4565.349260273973;0.0;7931.414004385105;44.74774127635365;3368.741554794521
2030-12-12T01:00:00Z;1056.9797198543174;37.32202894503067;3018.063690023175;136.11833074875966;199.2800021646801;0.0;4755.9676697679115;4560.263049158438;0.0;7920.139856698546;44.74316066699112;3367.3220044693057
2030-12-12T02:00:00Z;1055.9189393277995;37.355321474417785;3016.0157393114655;136.15083956864694;199.39874875360465;0.0;4752.764035246876;4555.16455102466;0.0;7908.911354278942;44.737499516036266;3366.0171759161008
2030-12-12T03:00:00Z;1054.8591589975752;37.38831684883259;3013.9570294139835;136.18416696397725;199.5096108355816;0.0;4749.423570666536;4550.0540661441655;0.0;7897.725967615013;44.73089622677175;3364.79378044445
2030-12-12T04:00:00Z;1053.8004031341802;37.42100645908326;3011.888401921663;136.21819316509314;199.61283521863166;0.0;4745.98085166131;4544.931894788475;0.0;7886.58116719548;44.72348920248013;3363.618529363891
2030-12-12T05:00:00Z;1052.7426960081516;37.453381695977995;3009.8106984254387;136.2527984023374;199.70866871077527;0.0;4742.470453865637;4539.798337229107;0.0;7875.474423509063;44.71541684644407;3362.458133983966
2030-12-12T06:00:00Z;1051.6860618900262;37.485433950325;3007.7247605162443;136.28786290605274;199.7973581200332;0.0;4738.926952913938;4534.6536937375895;0.0;7864.403207044479;44.70681756194618;3361.2793056142173
2030-12-12T07:00:00Z;1050.63052505034;37.51715461293246;3005.631429785013;136.3232669065817;199.87915025442604;0.0;4735.384924440644;4529.498264585441;0.0;7853.364988290446;44.69782975226907;3360.048755564183
2030-12-12T08:00:00Z;1049.5761097596303;37.54853507460855;3003.531547822681;136.3588906342671;199.9542919219743;0.0;4731.878944080183;4524.332350044184;0.0;7842.357237735682;44.688591820695365;3358.7331951434053
2030-12-12T09:00:00Z;1048.5228402884334;37.57956672616149;3001.4259562201823;136.39461431945162;200.02302993069864;0.0;4728.443587466985;4519.156250385341;0.0;7831.377425868914;44.679242170507685;3357.2993356614284
2030-12-12T10:00:00Z;1047.470740907286;37.61024095839945;2999.315496568451;136.4303181924779;200.08561108861977;0.0;4725.1134302354785;4513.970265880435;0.0;7820.423023178854;44.669919204988645;3355.713888427788
2030-12-12T11:00:00Z;1046.4198358867245;37.64054916213063;2997.2010104584197;136.4658824836886;200.1422822037582;0.0;4721.923048020091;4508.774696800988;0.0;7809.491500154221;44.660761327420865;3353.9435647520277
2030-12-12T12:00:00Z;1045.3701494972854;37.670482728163215;2995.083339481025;136.50118742342644;200.19329008413462;0.0;4718.907016455251;4503.569843418517;0.0;7798.580327283741;44.651906941086956;3351.9550759436884
2030-12-12T13:00:00Z;1044.3217060095058;37.70003304730542;2992.9633252272015;136.5361132420342;200.23888153776957;0.0;4716.099911175386;4498.356006004552;0.0;7787.686975056128;44.64349444926956;3349.7151333123106
2030-12-12T14:00:00Z;1043.274529693922;37.72919151036542;2990.841809287882;136.57054016985444;200.2793033726837;0.0;4713.536307814927;4493.133484830611;0.0;7776.808913960102;44.63566225525127;3347.1904481674355
